adref,description,redirect_url,salary_is_predicted,created,latitude,title,id,longitude,__CLASS__,company.__CLASS__,company.display_name,location.display_name,location.area,location.__CLASS__,category.label,category.tag,category.__CLASS__,salary_min,contract_time,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTY0MTU5MSIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.Eu-QM_J4HhrhQPgV-gPo3MO4EHLXYjA9_iRVNdKlIm4,"emergiTEL is hiring a Senior Operational Risk Manager (SVP / Junior Director) for our client in the Investment Banking (Corporate & Investment Banking) industry. This is a Permanent role. Compensation: $128,000 – $160,000/year base salary  target bonus (20–25%, based on experience) Location: Montreal, QC (hybrid) Job Description (English) Overview To support the expansion of the bank’s activities in the Americas and increased regulatory expectations linked to its transition to a Class 4 Bank in…",https://www.adzuna.ca/details/5731641591?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:31:06Z,45.544959,Senior Operational Risk Manager,5731641591,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,emergiTEL,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,128000.0,full_time,160000.0,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxNjM0MTIwIn0.kyS6N63BkMG80in671oaOSAIiWac2CtXM03cZYm2mcg,"Position Description: CGI is looking for enthusiastic and talented students for our Salesforce Developer internship for Fall 2026. This position requires students with coding and analytical profiles who will be part of the Salesforce team and work with cutting-edge technologies to create applications and solutions within the Salesforce ecosystem. To learn more about Salesforce, please visit https://www.salesforce.com/platform/ At CGI we are committed to investing in the next generation of women…",https://www.adzuna.ca/details/5731634120?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:29:55Z,45.544959,Fall 2026 Co-op: WiSE Salesforce Developer (4 months),5731634120,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,CGI,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,37440.0,full_time,66560.0,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTU5NDA2MiIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.WmYxXaPvk3iSFtzDfhPHoFtyDMK_4fAegPaDaOtWeBA,"Une carrière en tant que Propriétaire principal de produit (Leader produit) dans l’équipe de gestion de patrimoine à la Banque Nationale, c’est agir à titre de leader stratégique pour piloter l’évolution des capacités de conseil et de gestion de portefeuille au sein d’un Agile Release Train (ART). Cet emploi te permet d’avoir un impact concret sur les expériences numériques offertes aux conseillers et aux équipes du siège social, grâce à ton expertise en leadership produit, en transformation nu…",https://www.adzuna.ca/land/ad/5731594062?se=9v89FX5U8RGB68X7m2UOqQ&utm_medium=api&utm_source=e90db681&v=3B991BC8BDAD387B0E71B561BCB314EC815CFA9A,0,2026-05-16T15:39:05Z,45.544959,Propriétaire principal de produit,5731594062,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Banque Nationale,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxMzA1MjI3In0.8FONSmuBuEswvpuV59zMKW9ajeqUunTly4S4k6B4E4o,"Job Description Job Description Ce que nous recherchons Le ou la Stratège en expérience numérique UX/UI joue un rôle clé dans la conception et la livraison d'expériences numériques de haute qualité, centrées sur l'utilisateur, sur les plateformes Web et mobiles pour les différentes bannières de notre client. Ce rôle pilote la stratégie et l'exécution UX/UI de bout en bout pour les initiatives de campagne et les demandes d'affaires plus larges, en traduisant les objectifs d'affaires en expérienc…",https://www.adzuna.ca/details/5731305227?utm_medium=api&utm_source=e90db681,0,2026-05-16T05:43:21Z,45.544959,Stratège en expérience numérique UX/UI,5731305227,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Tink Profitabilité Numérique,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,65000.0,full_time,85000.0,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTMwNTIxMSIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.o0f23t7JUWzP1mv_kJQWK3BX1O8UUDY2EIceQlYj6iM,"Job Description Job Description Description de l'entreprise Notre client, une entreprise bien établie et en pleine expansion, se spécialise dans le design et l'implémentation de solutions ERP pour des entreprises à l'international. Composée d’une équipe dynamique et collaborative, l'entreprise recherche un(e) Gestionnaire de projet ERP pour coordonner la livraison et l'implémentation de ses solutions ERP pour plusieurs entreprises manufacturiers et/ou de distributions en Amérique du Nord et en …",https://www.adzuna.ca/details/5731305211?utm_medium=api&utm_source=e90db681,0,2026-05-16T05:43:20Z,45.544959,Gestionnaire de projet ERP,5731305211,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Ensiti,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTMwNDg2MiIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.n-wDUieE5Gy__2qBr-5pOSqTVzimCWG0b5dlIQbdYM4,"Job Description Job Description If you want to work on some of the world’s biggestwebsites and have your work seen by millions every day, this might be the job for you.As a senior member of a growing team, you will contribute in to all stages of the web development life cycle. What you'll be doing: Develop, implement, and maintain object-oriented backend applications with PHP, MySQL Perform code reviews Write well designed, testable, efficient code Highlighting areas to improve with both the pr…",https://www.adzuna.ca/details/5731304862?utm_medium=api&utm_source=e90db681,0,2026-05-16T05:42:52Z,45.544959,Senior Software Developer - PHP,5731304862,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Targeted Talent,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTMwMzc1NyIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.GoRn4I9hGXkMDK9zw1f2j8YCZP-7eVNmta5LgkwrcjQ,"Job Description Job Description Alteo is looking for a Senior C# Full-Stack Developer for a permanent position. Company located in Vancouver.  100% Remote  You will work on diverse projects, leveraging your expertise in both front-end and back-end technologies. You will collaborate closely with designers, product managers, and other developers to deliver robust and scalable applications. Responsibilities: Collaborate in the design, development, and maintenance of high-quality applications, incl…",https://www.adzuna.ca/details/5731303757?utm_medium=api&utm_source=e90db681,0,2026-05-16T05:42:19Z,45.544959,Senior C# Full-Stack Developer [4914],5731303757,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Alteo,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTMwMzUxMCIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.SPiKoRH8VatGkxw5HD6v_Q-Fz5dWBxashp2zBek7Y24,"Job Description Job Description Maya HTT is a world leading developer of digital industries software solutions. The world’s top tier engineering and manufacturing organizations rely on Maya HTT’s experience and expertise to achieve the full potential of their software investment. Maya HTT is at the forefront of innovation technology. Our team delivers extensive engineering and CAE simulation expertise along with cutting-edge digitalization solutions, such as AI, machine learning, IIoT, operatio…",https://www.adzuna.ca/details/5731303510?utm_medium=api&utm_source=e90db681,0,2026-05-16T05:41:58Z,45.544959,AI Development Team Lead,5731303510,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Maya HTT,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxMzAzMTYzIn0.5RXmTqTsYQR_gpoyy4VcdtxY8lEUEBSl-DIYQuwCRvY,"Job Description Job Description Salary: (English will follow) Rejoignez une entreprise base Montral qui aide les organisations du monde entier crer un parcours personnalis, enrichissant et panouissant pour leurs employs. Explorance propose des solutions innovantes d'analyse de la rtroaction, car nous croyons que chaque exprience compte. propos du poste: Nous recherchons un Consultant en Implmentation polyvalent capable de naviguer l'intersection de la stratgie d'entreprise et de l'excution tech…",https://www.adzuna.ca/details/5731303163?utm_medium=api&utm_source=e90db681,0,2026-05-16T05:41:37Z,45.544959,Consultant en implmentation / Implementation Consultant,5731303163,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Explorance,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxMzAyOTY0In0.Mw5ySV3ZZxtI4R-O8Nswpp-2nsY9qTPyMF2fKqicEPo,"Job Description Job Description L’Agence Index est une compagnie de Marketing œuvrant dans l’Intelligence Artificielle, spécialisée en solutions et services de Marketing Web utilisant les plus récentes technologies de Machine Learning. En joignant Index, vous rejoindrez une équipe d’experts passionnés et dédiés à aider les clients à atteindre leurs objectifs d'affaires. Nous sommes une compagnie à échelle humaine où les résultats, l’innovation, la transparence, la proactivité et le respect sont…",https://www.adzuna.ca/details/5731302964?utm_medium=api&utm_source=e90db681,0,2026-05-16T05:41:18Z,45.544959,"Expert(e) Marketing Digital, Senior",5731302964,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Index,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,60000.0,,110000.0,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTMwMjg0MSIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.AkTyZYvi6LlO2mojJBFPEh5O4vpL6zHj4vjKGIoZiOA,"Job Description Job Description Objectif du poste En tant que développeur logiciel sénior – Plateforme Cloud , vous jouerez un rôle de premier plan dans la création et l'amélioration du logiciel qui alimente notre vision : Créer des moments qui touchent les gens . Vous conceverez et mettrez en œuvre des fonctionnalités complexes, façonnerez des normes de codage et guiderez les décisions techniques au sein de votre équipe. En mentorant des ingénieurs moins expérimentés, en contribuant aux discus…",https://www.adzuna.ca/details/5731302841?utm_medium=api&utm_source=e90db681,0,2026-05-16T05:41:03Z,45.544959,Développeur logiciel senior - Plateforme cloud/ Senior Software Engineer - Cloud Platform,5731302841,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Tait,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxMzAyODA5In0.0VCOxlKULvFm4-4U0FkZpu7DColmQQhsc3LzmR7G864,"Job Description Job Description Experience in years: 7 Mandatory Required Skills: Experience with Kafka Experience with React and UI Tools Good hands-on experience on Java Development Azure exposure, A strong understanding of relational database design and SQL Select (including related syntax/features) Java/J2EE, Spring Boot, Web Services (SOAP/REST), MySQL, WebSphere, Java Message Services, SQL Server Technical Professional, with proven abilities in the areas of Java development and implementa…",https://www.adzuna.ca/details/5731302809?utm_medium=api&utm_source=e90db681,0,2026-05-16T05:40:58Z,45.544959,"Java Kafka Developer ( Full-time )Montreal, QC-DK",5731302809,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,"Central Business Solutions, Inc","Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxMjk5MDMyIn0.zmN4ygVP6n4ZxvNW7tn6KA66uwqA_ZZ2LNYBFLY9tM8,"Job Description Job Description À propos de la LIDD LIDD (LIDD.com) est une société de conseil en gestion de la chaîne d'approvisionnement de premier plan. Nous concevons des centres de distribution complexes et des systèmes logistiques pour aider les entreprises à transporter leurs marchandises plus efficacement. Nos clients sont des fabricants, des distributeurs et des détaillants, y compris de nombreuses marques de produits alimentaires, de boissons et de biens de consommation. Depuis nos bu…",https://www.adzuna.ca/details/5731299032?utm_medium=api&utm_source=e90db681,0,2026-05-16T05:37:21Z,45.544959,Architecte de données et analytique (Spécialisation Microsoft Fabric),5731299032,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,LIDD Consultants Inc.,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxMjk4OTIxIn0.p5o8a6ycrDMQAkoHOLJEjyaJnPwn-6n1OVQHtu-Kfhk,"Job Description Job Description Maya HTT is a world leading software developer and engineering solutions provider focused on CAE, CAD, CAM and PLM. A long-time partner of Siemens Digital Industries Software, Maya HTT collaborates in providing software, AI, and engineering services to help clients and partners worldwide boost performance, improve quality, drive down costs, and harness the value of their data. Maya HTT has a growing services organisation that engages with customers worldwide from…",https://www.adzuna.ca/details/5731298921?utm_medium=api&utm_source=e90db681,0,2026-05-16T05:37:15Z,45.544959,PLM Solution Architect,5731298921,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Maya HTT,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTI5ODg2NCIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.puV9BbC2aSin5OMBgsbhzbtZpB62dJZ5PXAipqqA3eQ,Job Description Job Description We are looking for an experienced Senior BI Analyst for our client. This is a permanent position that is remote to start with potential later relocation to Calgary or Winnipeg . Our client is a global enterprise company with a product that you've likely used. This is a really exciting opportunity to work for a company whose product is used by millions of users daily! You Have: 3 - 5  years’ experience as a BI Analyst Strong experience utilizing SQL to work with c…,https://www.adzuna.ca/details/5731298864?utm_medium=api&utm_source=e90db681,0,2026-05-16T05:37:11Z,45.544959,Senior BI Analyst,5731298864,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Targeted Talent,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTI5NzU4MCIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.f496yQWCsUYuIslm7JjjCSbu-moGJyJBBlkXH-KDFvw,"Job Description Job Description Description du poste Directeur(trice) de Services ERP / CRM (Bilingue FR/EN) – 100% Remote Type de poste : Temps plein Mode de travail : 100% télétravail Langues requises : Français & Anglais (bilingue) À propos du rôle Nous recherchons un(e) Directeur(trice) de Services ERP/CRM expérimenté(e) pour diriger la livraison de projets, la relation client et la performance des équipes conseil/implantation. Vous serez responsable de la qualité des services, de la satisf…",https://www.adzuna.ca/details/5731297580?utm_medium=api&utm_source=e90db681,0,2026-05-16T05:36:47Z,45.544959,Directeur(trice) de Services ERP / CRM (Bilingue FR/EN) - 100% Remote,5731297580,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Ensiti,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
